file,record_index,domains,methods,numeric_fields
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,47,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.time_s=56.157; results.neural_network.train_r2=0.9991260294545387; results.neural_network.test_r2=0.0; results.neural_network.time_s=0.354; results.neural_network.extrapolation_gap=0.9991260294545387; results.neural_network.stability_score=0.0; results.hybrid.train_r2=0.27200339407801066; results.hybrid.test_r2=0.0; results.hybrid.time_s=2.479; results.hybrid.llm_train_r2=1.0; results.hybrid.validation_r2.nn_64_32=0.0; results.hybrid.validation_r2.nn_128_64_32=0.0; results.hybrid.validation_r2.linear_fallback=0.0; results.hybrid.validation_r2.linear_fallback_local=0.0; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=0.27200339407801066; results.hybrid.stability_score=0.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,48,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=-1027.4964689381109; results.pure_llm.test_r2=-1606.427506329587; results.pure_llm.time_s=8.685; results.pure_llm.extrapolation_gap=578.9310373914761; results.pure_llm.stability_score=1.563438469029276; results.neural_network.train_r2=0.9998074525777081; results.neural_network.test_r2=0.9716313481740899; results.neural_network.time_s=0.349; results.neural_network.extrapolation_gap=0.028176104403618174; results.neural_network.stability_score=0.9718184693152923; results.hybrid.train_r2=0.9999338958337074; results.hybrid.test_r2=0.9998384910920632; results.hybrid.time_s=1.857; results.hybrid.llm_train_r2=-1027.4964689381109; results.hybrid.validation_r2.nn_64_32=0.9919264768680855; results.hybrid.validation_r2.nn_128_64_32=0.9941666674615314; results.hybrid.validation_r2.linear_fallback=0.9999037234094693; results.hybrid.validation_r2.linear_fallback_local=0.9999037234094693; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=9.540474164415613e-05; results.hybrid.stability_score=0.999904588951288
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,49,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=13.953; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9998344747882651; results.neural_network.test_r2=-2.18696158149426; results.neural_network.time_s=0.351; results.neural_network.extrapolation_gap=3.186796056282525; results.neural_network.stability_score=-2.187323638702689; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=2.952; results.hybrid.llm_train_r2=1.0; results.hybrid.validation_r2.llm=1.0; results.hybrid.validation_r2.nn_64_32=-1.4278993657537673; results.hybrid.validation_r2.residual_64_32=0.9999999999999664; results.hybrid.validation_r2.blend_64_32=1.0; results.hybrid.validation_r2.nn_128_64_32=-0.7718697063236217; results.hybrid.validation_r2.residual_128_64_32=0.9999999999883937; results.hybrid.validation_r2.blend_128_64_32=1.0; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,50,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=9.034; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9963541569114996; results.neural_network.test_r2=-7.42156065213217; results.neural_network.time_s=0.353; results.neural_network.extrapolation_gap=8.417914809043669; results.neural_network.stability_score=-7.4487175073746235; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=2.868; results.hybrid.llm_train_r2=1.0; results.hybrid.validation_r2.llm=1.0; results.hybrid.validation_r2.nn_64_32=-4.490049220707111; results.hybrid.validation_r2.residual_64_32=1.0; results.hybrid.validation_r2.blend_64_32=1.0; results.hybrid.validation_r2.nn_128_64_32=-0.18972556383666594; results.hybrid.validation_r2.residual_128_64_32=1.0; results.hybrid.validation_r2.blend_128_64_32=1.0; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,51,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=9.828; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9998397152866397; results.neural_network.test_r2=0.85330205357533; results.neural_network.time_s=0.349; results.neural_network.extrapolation_gap=0.14653766171130977; results.neural_network.stability_score=0.853438846776256; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=2.633; results.hybrid.llm_train_r2=1.0; results.hybrid.validation_r2.llm=1.0; results.hybrid.validation_r2.nn_64_32=0.9448332301141286; results.hybrid.validation_r2.residual_64_32=0.9999985231222617; results.hybrid.validation_r2.blend_64_32=1.0; results.hybrid.validation_r2.nn_128_64_32=0.9540776383566938; results.hybrid.validation_r2.residual_128_64_32=0.9999975968254977; results.hybrid.validation_r2.blend_128_64_32=1.0; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,52,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=9.756; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.999528325983036; results.neural_network.test_r2=-3.998781350985243; results.neural_network.time_s=0.357; results.neural_network.extrapolation_gap=4.998309676968279; results.neural_network.stability_score=-4.000668362302231; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=3.102; results.hybrid.llm_train_r2=1.0; results.hybrid.validation_r2.llm=1.0; results.hybrid.validation_r2.nn_64_32=0.9337454953286216; results.hybrid.validation_r2.residual_64_32=1.0; results.hybrid.validation_r2.blend_64_32=1.0; results.hybrid.validation_r2.nn_128_64_32=0.9508819317203793; results.hybrid.validation_r2.residual_128_64_32=1.0; results.hybrid.validation_r2.blend_128_64_32=1.0; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,53,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=-1.097899438248695; results.pure_llm.test_r2=0.24643584365944837; results.pure_llm.time_s=16.736; results.pure_llm.extrapolation_gap=-1.3443352819081436; results.pure_llm.stability_score=-0.22446121664161556; results.neural_network.train_r2=0.8625566481542339; results.neural_network.test_r2=-1.8315283767025075; results.neural_network.time_s=0.351; results.neural_network.extrapolation_gap=2.6940850248567414; results.neural_network.stability_score=-2.1233717004231023; results.hybrid.train_r2=0.6380832434447415; results.hybrid.test_r2=-0.06956803895411401; results.hybrid.time_s=3.108; results.hybrid.llm_train_r2=-1.0979005917275537; results.hybrid.validation_r2.nn_64_32=0.21687110190882708; results.hybrid.validation_r2.nn_128_64_32=-0.36526325361245116; results.hybrid.validation_r2.linear_fallback=0.32181844106868984; results.hybrid.validation_r2.linear_fallback_local=0.32181844106868984; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=0.7076512823988556; results.hybrid.stability_score=-0.10902658809616374
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,54,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=-9.842575210664622; results.pure_llm.test_r2=-1.3605589180426816; results.pure_llm.time_s=20.335; results.pure_llm.extrapolation_gap=-8.48201629262194; results.pure_llm.stability_score=0.13823200625060905; results.neural_network.train_r2=0.9609540907310263; results.neural_network.test_r2=-0.6801551537078039; results.neural_network.time_s=0.351; results.neural_network.extrapolation_gap=1.6411092444388302; results.neural_network.stability_score=-0.7077915170644516; results.hybrid.train_r2=0.9064642485935281; results.hybrid.test_r2=-1.150703273170941; results.hybrid.time_s=5.154; results.hybrid.validation_r2.nn_64_32=0.6925003297543859; results.hybrid.validation_r2.nn_128_64_32=0.7192978053176737; results.hybrid.validation_r2.linear_fallback=0.7570243089377219; results.hybrid.validation_r2.linear_fallback_local=0.7570243089377219; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=2.057167521764469; results.hybrid.stability_score=-1.269441431315548
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,55,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.time_s=13.557; results.neural_network.train_r2=0.9997672085516109; results.neural_network.test_r2=-0.19214859462760936; results.neural_network.time_s=0.355; results.neural_network.extrapolation_gap=1.1919158031792203; results.neural_network.stability_score=-0.19219333559257268; results.hybrid.train_r2=0.9894458392821851; results.hybrid.test_r2=0.8853795590421877; results.hybrid.time_s=2.769; results.hybrid.llm_train_r2=-26.297637168347983; results.hybrid.validation_r2.nn_64_32=0.974314520849522; results.hybrid.validation_r2.nn_128_64_32=0.9776428092406462; results.hybrid.validation_r2.linear_fallback=0.970763622181586; results.hybrid.validation_r2.linear_fallback_local=0.970763622181586; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=0.10406628023999742; results.hybrid.stability_score=0.8948236718894138
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,56,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=-5.612135002640147; results.pure_llm.test_r2=-4.396415988671525; results.pure_llm.time_s=14.343; results.pure_llm.extrapolation_gap=-1.2157190139686218; results.pure_llm.stability_score=0.7833767339173586; results.neural_network.train_r2=0.9999452028534774; results.neural_network.test_r2=-0.10598361942607304; results.neural_network.time_s=0.351; results.neural_network.extrapolation_gap=1.1059288222795505; results.neural_network.stability_score=-0.10598942734425307; results.hybrid.train_r2=0.4744665649631804; results.hybrid.test_r2=-32.33926716974601; results.hybrid.time_s=4.756; results.hybrid.validation_r2.nn_64_32=0.8702314286081196; results.hybrid.validation_r2.nn_128_64_32=0.8952316765548604; results.hybrid.validation_r2.linear_fallback=-5.242382726809342; results.hybrid.validation_r2.linear_fallback_local=-5.242382726809342; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=32.81373373470919; results.hybrid.stability_score=-68.15921196102744
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,57,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=-2.6487606068672425; results.pure_llm.test_r2=-18.592898183257567; results.pure_llm.time_s=16.195; results.pure_llm.extrapolation_gap=15.944137576390325; results.pure_llm.stability_score=7.01947096881959; results.neural_network.train_r2=0.9998066102544062; results.neural_network.test_r2=0.6284967229772334; results.neural_network.time_s=0.355; results.neural_network.extrapolation_gap=0.37130988727717285; results.neural_network.stability_score=0.6286182913086652; results.hybrid.train_r2=0.9428846409943414; results.hybrid.test_r2=-16.162053422518838; results.hybrid.time_s=2.905; results.hybrid.validation_r2.nn_64_32=0.9891882011351654; results.hybrid.validation_r2.nn_128_64_32=0.9855576140655795; results.hybrid.validation_r2.linear_fallback=0.5547650889946467; results.hybrid.validation_r2.linear_fallback_local=0.5547650889946467; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=17.10493806351318; results.hybrid.stability_score=-17.141071897697643
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,58,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=-2.952178376815196; results.pure_llm.test_r2=-4032.9398314273853; results.pure_llm.time_s=12.047; results.pure_llm.extrapolation_gap=4029.9876530505703; results.pure_llm.stability_score=1366.0894826342142; results.neural_network.train_r2=0.9997223166975077; results.neural_network.test_r2=0.6311127355735504; results.neural_network.time_s=0.357; results.neural_network.extrapolation_gap=0.36860958112395725; results.neural_network.stability_score=0.6312880337195775; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=2.575; results.hybrid.llm_train_r2=1.0; results.hybrid.validation_r2.llm=1.0; results.hybrid.validation_r2.nn_64_32=0.8022817188009678; results.hybrid.validation_r2.residual_64_32=1.0; results.hybrid.validation_r2.blend_64_32=1.0; results.hybrid.validation_r2.nn_128_64_32=0.9978260214677422; results.hybrid.validation_r2.residual_128_64_32=1.0; results.hybrid.validation_r2.blend_128_64_32=1.0; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,59,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=13.198; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9998344747882651; results.neural_network.test_r2=-2.18696158149426; results.neural_network.time_s=0.35; results.neural_network.extrapolation_gap=3.186796056282525; results.neural_network.stability_score=-2.187323638702689; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=2.563; results.hybrid.llm_train_r2=1.0; results.hybrid.validation_r2.llm=1.0; results.hybrid.validation_r2.nn_64_32=-1.4278993657537673; results.hybrid.validation_r2.residual_64_32=0.9999999999999664; results.hybrid.validation_r2.blend_64_32=1.0; results.hybrid.validation_r2.nn_128_64_32=-0.7718697063236217; results.hybrid.validation_r2.residual_128_64_32=0.9999999999883937; results.hybrid.validation_r2.blend_128_64_32=1.0; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/comparison_results/noise-noiseless/15/hypatiax_defi_benchmark_v4_results_seed42.json,60,defi,"hypatiax,llm,nn",seed=42.0; results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=13.989; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9997764868765646; results.neural_network.test_r2=-1.2321158253647617; results.neural_network.time_s=0.35; results.neural_network.extrapolation_gap=2.2318923122413263; results.neural_network.stability_score=-1.23239128098927; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=2.702; results.hybrid.llm_train_r2=1.0; results.hybrid.validation_r2.llm=1.0; results.hybrid.validation_r2.nn_64_32=-3.880815515130675; results.hybrid.validation_r2.residual_64_32=0.5859551787197607; results.hybrid.validation_r2.blend_64_32=1.0; results.hybrid.validation_r2.nn_128_64_32=-3.744146690278245; results.hybrid.validation_r2.residual_128_64_32=-1.9946708475472006; results.hybrid.validation_r2.blend_128_64_32=1.0; results.hybrid.validation_n=20.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
